Year,Suburb,Postcode,Studio/House,Bedroom Count,Median House Price,Highest ICSEA Value,Sexual offences,Malicious damage to property,Prohibited and regulated weapons offences,Abduction and kidnapping,Betting and gaming offences,Assault ,"Intimidation, stalking and harassment ",Prostitution offences,Robbery ,Arson ,Transport regulatory offences ,Pornography offences,Blackmail and extortion ,Other offences ,Drug offences ,Homicide ,Against justice procedures ,Theft ,Disorderly conduct ,Liquor offences 
2009,CAMPBELLTOWN,2560,House,4 and above,270000,845,43,609,54,1,0,408,256,0,78,51,1056,0,0,97,108,1,849,1704,166,76
2009,CARINGBAH,2229,House,1,310000,972,17,215,13,1,0,135,42,0,11,4,479,2,0,18,49,0,55,446,30,33
2009,CARINGBAH,2229,House,2,350556,972,17,215,13,1,0,135,42,0,11,4,479,2,0,18,49,0,55,446,30,33
2009,CARINGBAH,2229,House,3,415500,972,17,215,13,1,0,135,42,0,11,4,479,2,0,18,49,0,55,446,30,33
2009,CARINGBAH,2229,House,4 and above,669750,972,17,215,13,1,0,135,42,0,11,4,479,2,0,18,49,0,55,446,30,33
2009,CARINGBAH SOUTH,2229,House,4 and above,815000,972,6,74,1,0,0,24,25,0,2,2,7,0,0,13,9,0,13,85,3,1
2009,CLEVELAND,2530,House,4 and above,340000,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,CLIFTON,2515,House,4 and above,424500,991,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2009,COALCLIFF,2508,House,4 and above,682500,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,COLEDALE,2515,House,3,30000,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,COLEDALE,2515,House,4 and above,565000,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,COMO,2226,House,4 and above,583750,662,4,44,0,0,0,11,6,0,1,2,7,0,0,10,8,0,9,48,2,3
2009,CONISTON,2500,House,1,190500,982,2,28,5,0,1,15,14,0,2,2,162,0,0,3,10,1,10,57,8,2
2009,CONISTON,2500,House,2,227000,982,2,28,5,0,1,15,14,0,2,2,162,0,0,3,10,1,10,57,8,2
2009,CONISTON,2500,House,3,297500,982,2,28,5,0,1,15,14,0,2,2,162,0,0,3,10,1,10,57,8,2
2009,CONISTON,2500,House,4 and above,384000,982,2,28,5,0,1,15,14,0,2,2,162,0,0,3,10,1,10,57,8,2
2009,CORDEAUX HEIGHTS,2526,House,4 and above,446000,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,CORRIMAL,2518,House,2,267000,916,5,87,4,2,0,59,21,0,6,10,174,0,0,7,22,0,25,201,22,15
2009,CORRIMAL,2518,House,4 and above,378500,916,5,87,4,2,0,59,21,0,6,10,174,0,0,7,22,0,25,201,22,15
2009,CORRRIMAL,2518,House,4 and above,200000,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,CRINGILA,2502,House,4 and above,215000,916,1,27,2,0,0,29,12,0,1,9,9,0,0,4,4,0,19,43,3,4
2009,CRONULLA,2230,House,1,506000,1084,16,300,13,0,0,254,69,0,9,1,779,0,0,69,80,1,96,549,237,199
2009,CRONULLA,2230,House,2,522500,1084,16,300,13,0,0,254,69,0,9,1,779,0,0,69,80,1,96,549,237,199
2009,CRONULLA,2230,House,3,693625,1084,16,300,13,0,0,254,69,0,9,1,779,0,0,69,80,1,96,549,237,199
2009,CRONULLA,2230,House,4 and above,1100000,1084,16,300,13,0,0,254,69,0,9,1,779,0,0,69,80,1,96,549,237,199
2009,CROOM,2527,House,4 and above,1250000,971,1,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,5,0,0
2009,CURRAMORE,2533,House,4 and above,1201250,940,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2009,DAPTO,2530,House,4 and above,298500,979,17,221,47,1,0,132,38,0,9,8,346,0,0,23,60,0,119,358,38,50
2009,DARKES FOREST,2508,House,4 and above,650000,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,DENHAM COURT,2565,House,4 and above,1012500,846,0,6,2,0,0,6,5,0,0,2,0,0,0,4,2,0,1,20,4,0
2009,DOLANS BAY,2229,House,4 and above,782500,1021,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
2009,DUNMORE,2529,House,4 and above,678750,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,EAGLE VALE,2558,House,1,1000,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,EAGLE VALE,2558,House,4 and above,293000,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,EAST CORRIMAL,2518,House,1,150000,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,EAST CORRIMAL,2518,House,4 and above,405500,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ENGADINE,2233,House,1,302500,1066,21,176,11,0,0,55,30,0,0,2,22,1,0,21,19,0,45,172,18,25
2009,ENGADINE,2233,House,2,328250,1066,21,176,11,0,0,55,30,0,0,2,22,1,0,21,19,0,45,172,18,25
2009,ENGADINE,2233,House,4 and above,515000,1066,21,176,11,0,0,55,30,0,0,2,22,1,0,21,19,0,45,172,18,25
2009,ENGLORIE PARK,2560,House,4 and above,289975,1066,4,10,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,12,0,0
2009,ESCHOL PARK,2558,House,4 and above,298000,983,0,34,1,0,0,21,12,0,1,0,0,0,0,2,0,0,8,53,2,0
2009,FAIRY MEADOW,2519,House,4 and above,390000,967,7,119,3,0,0,71,25,0,5,10,76,1,0,13,12,0,35,219,30,30
2009,FARMBOROUGH HEIGHTS,2526,House,4 and above,365000,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,FERNHILL,2519,House,4 and above,359000,933,6,7,0,0,0,15,1,0,0,0,0,0,0,0,1,0,5,11,1,0
2009,FIGTREE,2525,House,4 and above,375000,1033,13,93,12,1,0,53,23,0,1,6,1,1,0,10,29,1,13,205,11,0
2009,FLINDERS,2529,House,4 and above,387000,1033,4,53,8,0,0,11,11,0,1,8,0,0,0,0,2,0,12,87,5,3
2009,FOXGROUND,2534,House,4 and above,1220000,945,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2009,GERRINGONG,2534,House,4 and above,410000,894,3,23,1,0,0,10,4,0,1,1,10,0,0,3,5,0,0,69,3,7
2009,GERROA,2534,House,4 and above,732500,894,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,26,0,3
2009,GILEAD,2560,House,4 and above,800000,896,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,4,0,0
2009,GLEN ALPINE,2560,House,4 and above,494500,1026,1,58,3,0,3,19,15,0,2,5,1,0,0,3,1,0,4,97,4,3
2009,GLENFIELD,2167,House,4 and above,365000,1026,21,158,12,1,0,82,49,0,7,11,554,0,0,10,39,0,42,236,21,0
2009,GRAYS POINT,2232,House,4 and above,650000,1118,0,26,0,0,0,8,2,0,1,0,0,0,0,2,3,0,1,40,1,1
2009,GWYNNEVILLE,2500,House,4 and above,434500,1061,5,24,0,1,0,15,6,0,3,1,0,0,0,3,0,1,5,83,1,1
2009,GYMEA,2227,House,3,394975,1055,3,107,0,0,2,59,27,0,3,0,149,0,0,9,19,0,27,153,24,34
2009,GYMEA,2227,House,4 and above,560000,1055,3,107,0,0,2,59,27,0,3,0,149,0,0,9,19,0,27,153,24,34
2009,GYMEA BAY,2227,House,4 and above,748000,1094,5,27,2,1,0,13,8,0,0,4,2,0,0,2,3,0,7,68,2,2
2009,HAYWARDS BAY,2530,House,4 and above,239500,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,HEATHCOTE,2233,House,2,275000,1064,5,48,1,0,0,24,5,0,1,1,0,0,0,3,5,0,9,88,24,8
2009,HEATHCOTE,2233,House,3,320000,1064,5,48,1,0,0,24,5,0,1,1,0,0,0,3,5,0,9,88,24,8
2009,HEATHCOTE,2233,House,4 and above,512500,1064,5,48,1,0,0,24,5,0,1,1,0,0,0,3,5,0,9,88,24,8
2009,HELENSBURGH,2508,House,3,370000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,HELENSBURGH,2508,House,4 and above,395000,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,HORSLEY,2530,House,4 and above,340150,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,HUNTLEY,2530,House,4 and above,3250000,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,ILLAWONG,2234,House,4 and above,700000,1065,2,72,4,0,0,20,8,0,0,1,1,0,0,3,7,0,5,62,5,1
2009,INGLEBURN,2565,House,4 and above,330000,983,36,365,19,1,1,229,102,0,14,39,350,1,0,34,52,1,87,500,37,29
2009,JAMBEROO,2533,House,4 and above,532500,747,2,9,1,0,0,5,3,0,0,2,0,0,0,4,2,0,0,21,3,0
2009,JANNALI,2226,House,4 and above,515000,1065,9,67,3,0,0,48,30,0,3,6,44,0,0,12,12,0,11,90,5,5
2009,JERRARA,2533,House,4 and above,925000,890,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,KANAHOOKA,2530,House,4 and above,329500,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,KANGAROO POINT,2224,House,4 and above,1395000,971,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,1,0
2009,KAREELA,2232,House,4 and above,630000,971,0,10,0,0,0,6,3,0,0,0,0,0,0,1,2,0,2,32,1,1
