Year,Suburb,Bedroom Count,Median House Price,Highest ICSEA Value,Crime Count,Year-ended Inflation
2002,AIRDS,4,150000,894,828,2.9
2002,ALBION PARK,4,199000,980,804,2.9
2002,ALBION PARK RAIL,4,199999,897,0,2.9
2002,ALFORDS POINT,4,550000,1070,97,2.9
2002,AMBARVALE,2,233000,931,911,2.9
2002,AMBARVALE,4,215000,931,911,2.9
2002,AUSTINMER,4,485000,1112,241,2.9
2002,AVONDALE,4,320000,1083,0,2.9
2002,BALARANG,4,255000,943,0,2.9
2002,BALGOWNIE,4,342000,943,348,2.9
2002,BANGOR,4,500000,1064,245,2.9
2002,BARDEN RIDGE,4,449000,1064,195,2.9
2002,BARRACK HEIGHTS,4,209000,873,743,2.9
2002,BARRACK POINT,4,273500,873,40,2.9
2002,BELLAMBI,4,230000,1136,827,2.9
2002,BERKELEY,4,131000,922,1141,2.9
2002,BLACKBUTT,4,234000,920,204,2.9
2002,BLAIR ATHOL,4,145000,755,78,2.9
2002,BLAIRMOUNT,4,240000,947,41,2.9
2002,BONNET BAY,4,612500,925,59,2.9
2002,BOW BOWING,4,250200,716,90,2.9
2002,BRADBURY,1,235000,996,992,2.9
2002,BRADBURY,4,215000,996,992,2.9
2002,BROUGHTON VILLAGE,4,170000,1057,3,2.9
2002,BROWNSVILLE,4,198750,1015,52,2.9
2002,BULLI,3,238000,1082,778,2.9
2002,BULLI,4,327500,1082,778,2.9
2002,BUNDEENA,4,438000,1071,104,2.9
2002,BURRANEER,4,1300000,982,170,2.9
2002,CALDERWOOD,4,165000,1065,18,2.9
2002,CAMPBELLTOWN,4,220000,845,4975,2.9
2002,CARAVAN HEAD,4,1210000,972,0,2.9
2002,CARINGBAH,2,382500,972,1594,2.9
2002,CARINGBAH,3,410000,972,1594,2.9
2002,CARINGBAH,4,595000,972,1594,2.9
2002,CLAYMORE,4,213250,991,603,2.9
2002,CLIFTON,4,677500,991,20,2.9
2002,COALCLIFF,4,552500,991,0,2.9
2002,COLEDALE,4,425000,874,0,2.9
2002,COMO,4,458000,662,201,2.9
2002,COMO WEST,4,517500,662,0,2.9
2002,CONISTON,4,267000,982,586,2.9
2002,CORDEAUX HEIGHTS,4,335000,916,0,2.9
2002,CORRIMAL,1,127500,916,1120,2.9
2002,CORRIMAL,2,221000,916,1120,2.9
2002,CORRIMAL,3,186000,916,1120,2.9
2002,CORRIMAL,4,289950,916,1120,2.9
2002,CRONULLA,1,441500,1084,2869,2.9
2002,CRONULLA,2,420000,1084,2869,2.9
2002,CRONULLA,3,540000,1084,2869,2.9
2002,CRONULLA,4,830000,1084,2869,2.9
2002,CROSS ROADS,4,1563000,950,0,2.9
2002,DAPTO,3,205000,979,1645,2.9
2002,DAPTO,4,185000,979,1645,2.9
2002,DARKES FOREST,4,800000,979,0,2.9
2002,DENHAM COURT,4,650000,846,49,2.9
2002,DOLANS BAY,4,695000,1021,22,2.9
2002,DUNMORE,4,312500,1009,0,2.9
2002,EAGLE VALE,4,225000,903,0,2.9
2002,EAGLEVALE,4,224000,903,0,2.9
2002,ENGADINE,1,260000,1066,1012,2.9
2002,ENGADINE,2,254500,1066,1012,2.9
2002,ENGADINE,3,251000,1066,1012,2.9
2002,ENGADINE,4,398000,1066,1012,2.9
2002,ESCHOL PARK,4,214000,983,154,2.9
2002,FAIRY MEADOW,3,102000,967,1116,2.9
2002,FAIRY MEADOW,4,264000,967,1116,2.9
2002,FARMBOROUGH HEIGHTS,4,224000,967,0,2.9
2002,FERNHILL,4,251500,933,49,2.9
2002,FIGTREE,4,270000,1033,803,2.9
2002,FLINDERS,3,275000,1033,157,2.9
2002,FLINDERS,4,159000,1033,157,2.9
2002,FOXGROUND,4,792500,945,7,2.9
2002,GERRINGONG,4,377000,894,197,2.9
2002,GERROA,4,470000,894,89,2.9
2002,GLEN ALPINE,4,387000,1026,222,2.9
2002,GLENFIELD,4,270000,1026,790,2.9
2002,GRAYS POINT,4,520000,1118,107,2.9
2002,GREENACRE,4,210000,966,0,2.9
2002,GWYNNEVILLE,4,280000,1061,297,2.9
2002,GYMEA,2,347500,1055,757,2.9
2002,GYMEA,3,347500,1055,757,2.9
2002,GYMEA,4,471250,1055,757,2.9
2002,GYMEA BAY,4,580000,1094,169,2.9
2002,HEATHCOTE,4,410000,1064,291,2.9
2002,HELENSBURGH,4,338500,1045,0,2.9
2002,HORSLEY,4,135000,1211,0,2.9
2002,ILLAWONG,4,585000,1065,324,2.9
2002,INGLEBURN,1,295000,983,1699,2.9
2002,INGLEBURN,4,265000,983,1699,2.9
2002,JAMBEROO,4,510000,747,51,2.9
2002,JANNALI,2,318000,1065,500,2.9
2002,JANNALI,4,380000,1065,500,2.9
2002,KANAHOOKA,3,1288000,971,0,2.9
2002,KANAHOOKA,4,265000,971,0,2.9
2002,KANGAROO POINT,4,1800000,971,19,2.9
2002,KAREELA,4,527500,971,134,2.9
2002,KEARNS,4,255000,971,124,2.9
2002,KEIRAVILLE,4,310000,914,0,2.9
2002,KEMBLA GRANGE,4,570000,1120,0,2.9
2002,KEMBLAWARRA,4,600000,1120,0,2.9
2002,KENTLYN,4,382500,1055,84,2.9
2002,KIAMA,4,320000,1062,809,2.9
2002,KIAMA DOWNS,4,315000,1062,166,2.9
2002,KIAMA HEIGHTS,4,392500,1062,28,2.9
2002,KIRRAWEE,4,439650,1086,776,2.9
2002,KOONAWARRA,4,144000,1086,0,2.9
2002,KURNELL,4,340000,999,232,2.9
2002,LAKE HEIGHTS,4,156000,986,0,2.9
2002,LAKE ILLAWARRA,4,220000,890,395,2.9
2002,LEUMEAH,4,214950,949,1312,2.9
2002,LILLI PILLI,4,900000,1125,0,2.9
2002,LILLI PILLI (CARINGBAH),4,886750,1125,0,2.9
2002,LOFTUS,4,420000,935,192,2.9
2002,LUCAS HEIGHTS,4,426000,978,0,2.9
2002,MACQUARIE FIELDS,4,232000,812,1871,2.9
2002,MACQUARIE LINKS,4,258000,812,88,2.9
2002,MAIANBAR,4,321000,812,23,2.9
2002,MANGERTON,4,294000,1076,0,2.9
2002,MARSHALL MOUNT,4,665000,1048,0,2.9
2002,MENAI,4,446000,1077,974,2.9
2002,MENANGLE,4,1464000,1077,0,2.9
2002,MENANGLE PARK,4,520000,1077,28,2.9
2002,MINNAMURRA,4,328750,1064,82,2.9
2002,MINTO,3,175000,994,2534,2.9
2002,MINTO,4,202000,994,2534,2.9
2002,MINTO HEIGHTS,4,509500,994,34,2.9
2002,MIRANDA,2,345000,1058,2579,2.9
2002,MIRANDA,3,350000,1058,2579,2.9
2002,MIRANDA,4,455000,1058,2579,2.9
2002,MOUNT KEIRA,4,269750,1111,0,2.9
2002,MOUNT KEMBLA,4,356500,1051,0,2.9
2002,MOUNT OUSLEY,4,339950,1078,0,2.9
2002,MOUNT PLEASANT,4,334000,1116,0,2.9
2002,MOUNT ST THOMAS,4,194000,947,0,2.9
2002,MOUNT WARRIGAL,4,243250,1044,393,2.9
2002,NORTH WOLLONGONG,4,295000,955,0,2.9
2002,OAK FLATS,4,220000,904,680,2.9
2002,OTFORD,4,426000,1113,0,2.9
2002,OYSTER BAY,4,555000,1092,194,2.9
2002,PORT HACKING,4,875000,978,48,2.9
2002,PORT KEMBLA,4,140500,991,0,2.9
2002,PRIMBEE,4,230000,952,0,2.9
2002,RABY,4,239000,920,358,2.9
2002,REIDTOWN,4,249000,910,0,2.9
2002,ROSEMEADOW,4,225000,981,973,2.9
2002,RUSE,4,240000,963,401,2.9
2002,RUSSELL VALE,4,289000,1028,0,2.9
2002,SANDY POINT,4,362500,979,25,2.9
2002,SCARBOROUGH,4,495000,1121,0,2.9
2002,SHELL COVE,4,137000,1050,150,2.9
2002,SHELLHARBOUR,4,310000,1016,542,2.9
2002,ST ANDREWS,4,226000,993,0,2.9
2002,ST HELENS PARK,4,220000,959,0,2.9
2002,STANWELL PARK,4,531250,1125,0,2.9
2002,STANWELL TOPS,4,375000,1125,0,2.9
2002,SUTHERLAND,1,265000,1100,1884,2.9
2002,SUTHERLAND,2,280000,1100,1884,2.9
2002,SUTHERLAND,4,430000,1100,1884,2.9
2002,SYLVANIA,3,345000,1033,761,2.9
2002,SYLVANIA,4,606250,1033,761,2.9
2002,SYLVANIA WATERS,4,795000,1033,141,2.9
2002,TAREN POINT,4,545000,848,243,2.9
2002,TARRAWANNA,4,328000,848,0,2.9
2002,THIRROUL,3,315000,1115,0,2.9
2002,THIRROUL,4,390000,1115,0,2.9
2002,TOWRADGI,4,267500,842,0,2.9
2002,UNANDERRA,4,229000,951,0,2.9
2002,VARROVILLE,4,620000,979,28,2.9
2002,WARILLA,1,150000,915,843,2.9
2002,WARILLA,4,182000,915,843,2.9
2002,WARRAWONG,4,147500,899,0,2.9
2002,WATERFALL,4,406250,1030,63,2.9
2002,WEDDERBURN,4,525000,1157,28,2.9
2002,WERRI BEACH,4,382500,950,27,2.9
2002,WEST DAPTO,4,510000,961,0,2.9
2002,WEST WOLLONGONG,4,249995,940,0,2.9
2002,WINDANG,4,255000,973,0,2.9
2002,WOLLONGONG,2,237000,1023,7309,2.9
2002,WOLLONGONG,3,385000,1023,7309,2.9
2002,WOLLONGONG,4,360000,1023,7309,2.9
2002,WOMBARRA,4,635000,1023,0,2.9
2002,WONGAWILLI,4,405000,941,0,2.9
2002,WOODBINE,4,248000,894,195,2.9
2002,WOOLOOWARE,3,442000,1061,439,2.9
2002,WOOLOOWARE,4,470000,1061,439,2.9
2002,WOONONA,1,185000,1058,0,2.9
2002,WOONONA,4,331500,1058,0,2.9
2002,WORONORA,4,485000,1058,121,2.9
2002,WORONORA HEIGHTS,4,473500,1058,51,2.9
2002,WORONORA RIVER,4,487500,1058,0,2.9
2002,YARRAWARRAH,4,433250,909,113,2.9
2002,YOWIE BAY,4,827500,1094,133,2.9
2003,AIRDS,4,195000,894,901,2.4
2003,ALBION PARK,4,276500,980,690,2.4
2003,ALBION PARK RAIL,4,256250,897,0,2.4
2003,ALFORDS POINT,4,675000,1070,113,2.4
2003,AMBARVALE,4,266000,931,934,2.4
2003,AUSTINMER,4,596750,1112,150,2.4
2003,AVONDALE,4,792500,1083,0,2.4
2003,BALARANG,4,298500,943,0,2.4
2003,BALGOWNIE,4,420000,943,329,2.4
2003,BANGOR,4,551000,1064,163,2.4
2003,BARDEN RIDGE,4,508500,1064,112,2.4
2003,BARRACK HEIGHTS,4,275000,873,686,2.4
2003,BARRACK POINT,4,400000,873,52,2.4
2003,BELLAMBI,4,330000,1136,788,2.4
2003,BERKELEY,4,202250,922,1083,2.4
2003,BLACKBUTT,4,265500,920,209,2.4
2003,BLAIR ATHOL,4,252000,755,93,2.4
2003,BLAIRMOUNT,4,293750,947,40,2.4
2003,BOMBO,4,365000,940,36,2.4
2003,BONNET BAY,4,605000,925,64,2.4
2003,BOW BOWING,4,300000,716,58,2.4
2003,BRADBURY,4,269950,996,802,2.4
2003,BROUGHTON,4,955000,1057,0,2.4
2003,BROWNSVILLE,4,278700,1015,57,2.4
2003,BULLI,4,531000,1082,573,2.4
2003,BUNDEENA,4,537000,1071,81,2.4
2003,BURRANEER,4,1342000,982,132,2.4
2003,CAMPBELLTOWN,2,150000,845,4502,2.4
2003,CAMPBELLTOWN,4,270250,845,4502,2.4
2003,CARINGBAH,2,415000,972,1725,2.4
2003,CARINGBAH,3,403500,972,1725,2.4
2003,CARINGBAH,4,741000,972,1725,2.4
2003,CARRINGTON FALLS,4,585000,646,0,2.4
2003,CLAYMORE,4,692500,991,547,2.4
2003,CLIFTON,4,540000,991,8,2.4
2003,COALCLIFF,4,816000,991,0,2.4
2003,COLEDALE,4,670000,874,0,2.4
2003,COMO,4,547500,662,194,2.4
2003,CONISTON,4,302450,982,459,2.4
2003,CORDEAUX HEIGHTS,4,422500,916,0,2.4
2003,CORRIMAL,1,161000,916,992,2.4
2003,CORRIMAL,2,220000,916,992,2.4
2003,CORRIMAL,4,360000,916,992,2.4
2003,CRINGILA,4,162500,916,260,2.4
2003,CRONULLA,1,558000,1084,3051,2.4
2003,CRONULLA,2,700000,1084,3051,2.4
2003,CRONULLA,3,592500,1084,3051,2.4
2003,CRONULLA,4,855000,1084,3051,2.4
2003,CURRAMORE,4,612500,940,5,2.4
2003,DAPTO,4,235000,979,1705,2.4
2003,DARKES FOREST,4,1310000,979,0,2.4
2003,DENHAM COURT,4,830000,846,38,2.4
2003,DOLANS BAY,4,835000,1021,16,2.4
2003,DUNMORE,4,375000,1009,0,2.4
2003,EAGLE VALE,4,270000,903,0,2.4
2003,ENGADINE,1,475000,1066,911,2.4
2003,ENGADINE,2,325000,1066,911,2.4
2003,ENGADINE,3,321000,1066,911,2.4
2003,ENGADINE,4,483000,1066,911,2.4
2003,ENGLORIE PARK,4,285000,1066,35,2.4
2003,ESCHOL PARK,4,270000,983,156,2.4
2003,FAIRY MEADOW,4,370000,967,967,2.4
2003,FARMBOROUGH HEIGHTS,4,313000,967,0,2.4
2003,FERNHILL,4,290000,933,60,2.4
2003,FIGTREE,4,354500,1033,785,2.4
2003,FLINDERS,4,253000,1033,180,2.4
2003,FOXGROUND,4,665000,945,8,2.4
2003,GERRINGONG,4,378750,894,184,2.4
2003,GERROA,4,604000,894,71,2.4
2003,GLEN ALPINE,4,493000,1026,271,2.4
2003,GLENFIELD,4,326000,1026,760,2.4
2003,GRAYS POINT,4,582500,1118,59,2.4
2003,GWYNNEVILLE,4,354000,1061,271,2.4
2003,GYMEA,3,201925,1055,743,2.4
2003,GYMEA,4,518500,1055,743,2.4
2003,GYMEA BAY,1,750000,1094,237,2.4
2003,GYMEA BAY,2,750000,1094,237,2.4
2003,GYMEA BAY,4,650000,1094,237,2.4
2003,HEATHCOTE,4,476000,1064,316,2.4
2003,HELENSBURGH,4,452875,1045,0,2.4
2003,HORSLEY,4,285000,1211,0,2.4
2003,ILLAWONG,4,635000,1065,240,2.4
2003,INGLEBURN,4,325000,983,1640,2.4
2003,JAMBEROO,4,550000,747,57,2.4
2003,JANNALI,2,327500,1065,525,2.4
2003,JANNALI,3,352975,1065,525,2.4
2003,JANNALI,4,532500,1065,525,2.4
2003,KANAHOOKA,4,258975,971,0,2.4
2003,KANGAROO POINT,4,1420000,971,33,2.4
2003,KAREELA,4,647500,971,107,2.4
2003,KEARNS,4,325300,971,86,2.4
2003,KEIRAVILLE,4,382500,914,0,2.4
2003,KEMBLA GRANGE,4,743000,1120,0,2.4
2003,KEMBLAWARRA,4,225000,1120,0,2.4
2003,KENTLYN,4,637500,1055,93,2.4
2003,KIAMA,3,390000,1062,843,2.4
2003,KIAMA,4,410000,1062,843,2.4
2003,KIAMA DOWNS,4,422500,1062,190,2.4
2003,KIAMA HEIGHTS,4,421000,1062,27,2.4
2003,KIRRAWEE,4,540000,1086,705,2.4
2003,KNIGHTS HILL,4,817000,1086,5,2.4
2003,KOONAWARRA,4,209995,1086,0,2.4
2003,KURNELL,4,495000,999,272,2.4
2003,LAKE HEIGHTS,4,230000,986,0,2.4
2003,LAKE ILLAWARRA,4,301000,890,410,2.4
2003,LEUMEAH,4,275000,949,1191,2.4
2003,LILLI PILLI,4,1285000,1125,0,2.4
2003,LIVERPOOL,4,1200000,937,0,2.4
2003,LOFTUS,4,497500,935,181,2.4
2003,LONG POINT,4,200000,955,0,2.4
2003,MACQUARIE FIELDS,4,285000,812,1978,2.4
2003,MACQUARIE LINKS,4,365250,812,122,2.4
2003,MAIANBAR,4,565000,812,7,2.4
2003,MANGERTON,4,376250,1076,0,2.4
2003,MARSHALL MOUNT,4,420000,1048,0,2.4
2003,MENAI,4,525000,1077,788,2.4
2003,MENANGLE PARK,4,620000,1077,20,2.4
2003,MINNAMURRA,4,448750,1064,94,2.4
2003,MINTO,4,275500,994,2353,2.4
2003,MINTO HEIGHTS,4,770000,994,45,2.4
2003,MIRANDA,2,367000,1058,2621,2.4
2003,MIRANDA,3,408500,1058,2621,2.4
2003,MIRANDA,4,541000,1058,2621,2.4
2003,MOUNT KEIRA,4,359900,1111,0,2.4
2003,MOUNT KEMBLA,4,442000,1051,0,2.4
2003,MOUNT OUSLEY,4,420000,1078,0,2.4
2003,MOUNT PLEASANT,4,520000,1116,0,2.4
2003,MOUNT ST THOMAS,4,263500,947,0,2.4
2003,MOUNT WARRIGAL,4,275000,1044,429,2.4
2003,NORTH WOLLONGONG,4,575000,955,0,2.4
2003,OAK FLATS,4,299999,904,664,2.4
2003,OTFORD,4,445500,1113,0,2.4
2003,OYSTER BAY,4,658750,1092,146,2.4
2003,PORT HACKING,4,1635000,978,31,2.4
2003,PORT KEMBLA,4,265000,991,0,2.4
2003,PRIMBEE,4,280000,952,0,2.4
2003,RABY,4,297500,920,377,2.4
2003,REIDTOWN,4,295000,910,0,2.4
2003,ROSEMEADOW,4,261250,981,874,2.4
2003,RUSE,4,287500,963,443,2.4
2003,RUSSELL VALE,4,352500,1028,0,2.4
2003,SANDY POINT,4,455000,979,8,2.4
2003,SCARBOROUGH,4,610000,1121,0,2.4
2003,SHELL COVE,4,250000,1050,104,2.4
2003,SHELLHARBOUR,4,375000,1016,452,2.4
2003,ST ANDREWS,4,285000,993,0,2.4
2003,ST HELENS PARK,4,267000,959,0,2.4
2003,STANWELL PARK,4,650000,1125,0,2.4
2003,STANWELL TOPS,4,607500,1125,0,2.4
2003,SUTHERLAND,1,305000,1100,1985,2.4
2003,SUTHERLAND,2,317500,1100,1985,2.4
2003,SUTHERLAND,4,527000,1100,1985,2.4
2003,SYLVANIA,4,685000,1033,609,2.4
2003,SYLVANIA WATERS,4,1540000,1033,124,2.4
2003,TAREN POINT,4,765000,848,226,2.4
2003,TARRAWANNA,4,349000,848,0,2.4
2003,THIRROUL,4,460000,1115,0,2.4
2003,TOOLIJOOA,4,477500,927,0,2.4
2003,TOWRADGI,4,342500,842,0,2.4
2003,UNANDERRA,4,280000,951,0,2.4
2003,VARROVILLE,4,820000,979,24,2.4
2003,WARILLA,3,380000,915,981,2.4
2003,WARILLA,4,256000,915,981,2.4
2003,WARRAWONG,4,250000,899,0,2.4
2003,WATERFALL,4,402500,1030,59,2.4
2003,WEDDERBURN,4,667500,1157,50,2.4
2003,WERRI BEACH,4,550000,950,27,2.4
2003,WEST DAPTO,4,515000,961,0,2.4
2003,WEST WOLLONGONG,4,351000,940,0,2.4
2003,WILLOWVALE,4,610000,1143,0,2.4
2003,WINDANG,4,315000,973,0,2.4
2003,WOLLONGONG,2,405000,1023,6455,2.4
2003,WOLLONGONG,3,445000,1023,6455,2.4
2003,WOLLONGONG,4,407500,1023,6455,2.4
2003,WOMBARRA,4,562500,1023,0,2.4
2003,WOODBINE,4,309000,894,182,2.4
2003,WOOLOOWARE,4,722500,1061,445,2.4
2003,WOONONA,3,285000,1058,0,2.4
2003,WOONONA,4,430000,1058,0,2.4
2003,WOONONA HEIGHTS,4,309362.5,1058,0,2.4
2003,WORONORA,4,416000,1058,85,2.4
2003,WORONORA HEIGHTS,4,602500,1058,49,2.4
2003,YARRAWARRAH,4,520000,909,72,2.4
2003,YELLOW ROCK,4,425000,996,0,2.4
2003,YOWIE BAY,4,1042500,1094,123,2.4
2004,AIRDS,4,230000,894,979,2.4
2004,ALBION PARK,4,324000,980,639,2.4
2004,ALBION PARK RAIL,4,300000,897,0,2.4
2004,ALFORDS POINT,4,729000,1070,86,2.4
2004,AMBARVALE,4,292000,931,989,2.4
2004,AUSTINMER,4,660000,1112,124,2.4
2004,BALGOWNIE,4,457500,943,265,2.4
2004,BANGOR,4,580000,1064,165,2.4
2004,BARDEN RIDGE,4,562500,1064,97,2.4
2004,BARRACK HEIGHTS,4,320000,873,843,2.4
2004,BARRACK POINT,4,620000,873,43,2.4
2004,BELLAMBI,4,320000,1136,667,2.4
2004,BERKELEY,4,262500,922,948,2.4
2004,BLACKBUTT,4,380000,920,229,2.4
2004,BLAIR ATHOL,4,289000,755,94,2.4
2004,BLAIRMOUNT,4,354000,947,39,2.4
2004,BOMBO,4,425000,940,26,2.4
2004,BONNET BAY,4,697500,925,83,2.4
2004,BOW BOWING,4,331000,716,100,2.4
2004,BRADBURY,4,305000,996,991,2.4
2004,BROUGHTON,4,1300000,1057,0,2.4
2004,BROWNSVILLE,4,289000,1015,57,2.4
2004,BULLI,4,525000,1082,568,2.4
2004,BUNDEENA,4,610000,1071,72,2.4
2004,BURRANEER,4,1505000,982,151,2.4
2004,CAMPBELLTOWN,1,143000,845,4078,2.4
2004,CAMPBELLTOWN,4,290000,845,4078,2.4
2004,CARINGBAH,1,380000,972,1689,2.4
2004,CARINGBAH,3,487500,972,1689,2.4
2004,CARINGBAH,4,775000,972,1689,2.4
2004,CARRINGTON FALLS,4,1100000,646,3,2.4
2004,CLIFTON,4,385000,991,3,2.4
2004,COALCLIFF,4,650000,991,0,2.4
2004,COLEDALE,4,530000,874,0,2.4
2004,COMO,4,690000,662,210,2.4
2004,CONISTON,4,400000,982,448,2.4
2004,CORDEAUX HEIGHTS,4,464500,916,0,2.4
2004,CORRIMAL,2,257500,916,916,2.4
2004,CORRIMAL,4,405000,916,916,2.4
2004,CRINGILA,4,205500,916,262,2.4
2004,CRONULLA,2,535000,1084,2792,2.4
2004,CRONULLA,4,995000,1084,2792,2.4
2004,CROOM,4,710000,971,15,2.4
2004,CURRAMORE,4,930000,940,4,2.4
2004,DAPTO,4,289000,979,1530,2.4
2004,DARKES FOREST,4,1565000,979,0,2.4
2004,DENHAM COURT,4,350000,846,44,2.4
2004,DOLANS BAY,4,842500,1021,26,2.4
2004,DUNMORE,4,1150000,1009,0,2.4
2004,EAGLE VALE,1,328000,903,0,2.4
2004,EAGLE VALE,4,310000,903,0,2.4
2004,ENGADINE,2,337500,1066,669,2.4
2004,ENGADINE,4,521000,1066,669,2.4
2004,ENGLORIE PARK,4,327250,1066,24,2.4
2004,ESCHOL PARK,4,313000,983,187,2.4
2004,FAIRY MEADOW,4,395000,967,788,2.4
2004,FARMBOROUGH HEIGHTS,4,350000,967,0,2.4
2004,FERNHILL,4,392000,933,56,2.4
2004,FIGTREE,4,399000,1033,656,2.4
2004,FLINDERS,2,285000,1033,180,2.4
2004,FLINDERS,3,363000,1033,180,2.4
2004,FLINDERS,4,358475,1033,180,2.4
2004,FOXGROUND,4,636625,945,6,2.4
2004,GERRINGONG,4,412000,894,211,2.4
2004,GERROA,1,725000,894,40,2.4
2004,GERROA,4,800000,894,40,2.4
2004,GILEAD,4,800000,896,5,2.4
2004,GLEN ALPINE,4,520000,1026,266,2.4
2004,GLENFIELD,4,356000,1026,771,2.4
2004,GRAYS POINT,4,734000,1118,74,2.4
2004,GWYNNEVILLE,4,372500,1061,268,2.4
2004,GYMEA,3,418000,1055,498,2.4
2004,GYMEA,4,588000,1055,498,2.4
2004,GYMEA BAY,4,675000,1094,293,2.4
2004,HAYWARDS BAY,4,218000,897,0,2.4
2004,HEATHCOTE,4,515000,1064,275,2.4
2004,HELENSBURGH,4,450000,1045,0,2.4
2004,HORSLEY,4,329000,1211,0,2.4
2004,ILLAWONG,4,705000,1065,231,2.4
2004,INGLEBURN,4,347500,983,1671,2.4
2004,JAMBEROO,4,599000,747,70,2.4
2004,JANNALI,2,375000,1065,421,2.4
2004,JANNALI,4,528500,1065,421,2.4
2004,KANAHOOKA,4,299000,971,0,2.4
2004,KANGAROO POINT,4,1300000,971,12,2.4
2004,KAREELA,4,660000,971,82,2.4
2004,KEARNS,4,330000,971,134,2.4
2004,KEIRAVILLE,4,476000,914,0,2.4
2004,KEMBLA GRANGE,4,180000,1120,0,2.4
2004,KEMBLAWARRA,4,565000,1120,0,2.4
2004,KENTLYN,4,825000,1055,88,2.4
2004,KIAMA,1,900000,1062,688,2.4
2004,KIAMA,3,625500,1062,688,2.4
2004,KIAMA,4,429000,1062,688,2.4
2004,KIAMA DOWNS,4,457500,1062,139,2.4
2004,KIAMA HEIGHTS,4,497500,1062,24,2.4
2004,KIRRAWEE,4,592550,1086,737,2.4
2004,KNIGHTS HILL,4,510000,1086,1,2.4
2004,KOONAWARRA,4,251000,1086,0,2.4
2004,KURNELL,4,650000,999,279,2.4
2004,LAKE HEIGHTS,4,301000,986,0,2.4
2004,LAKE ILLAWARRA,4,352500,890,355,2.4
2004,LEUMEAH,4,318000,949,1239,2.4
2004,LILLI PILLI,4,1150000,1125,0,2.4
2004,LIVERPOOL,4,365000,937,0,2.4
2004,LOFTUS,4,561250,935,135,2.4
2004,LONG POINT,4,400000,955,0,2.4
2004,MACQUARIE FIELDS,4,309000,812,2025,2.4
2004,MACQUARIE LINKS,4,465000,812,117,2.4
2004,MADDENS PLAINS,4,165000,812,0,2.4
2004,MAIANBAR,4,650000,812,13,2.4
2004,MANGERTON,4,430000,1076,0,2.4
2004,MARSHALL MOUNT,4,1367500,1048,0,2.4
2004,MENAI,4,560000,1077,694,2.4
2004,MENANGLE PARK,4,1400000,1077,37,2.4
2004,MINNAMURRA,4,510000,1064,64,2.4
2004,MINTO,4,314000,994,2127,2.4
2004,MINTO HEIGHTS,4,837500,994,24,2.4
2004,MIRANDA,2,390000,1058,2537,2.4
2004,MIRANDA,3,392000,1058,2537,2.4
2004,MIRANDA,4,592500,1058,2537,2.4
2004,MOUNT KEIRA,4,394750,1111,0,2.4
2004,MOUNT KEMBLA,4,425000,1051,0,2.4
2004,MOUNT OUSLEY,4,490000,1078,0,2.4
2004,MOUNT PLEASANT,4,495000,1116,0,2.4
2004,MOUNT SAINT THOMAS,4,290000,947,0,2.4
2004,MOUNT ST THOMAS,4,265000,947,0,2.4
2004,MOUNT WARRIGAL,4,314000,1044,412,2.4
2004,MT KEIRA,4,200000,1044,0,2.4
2004,MT KEMBLA,4,275000,1044,0,2.4
2004,MT PLEASANT,4,827500,1044,0,2.4
2004,MT ST THOMAS,4,348000,1044,0,2.4
2004,NORTH WOLLONGONG,4,557500,955,0,2.4
2004,OAK FLATS,4,325000,904,677,2.4
2004,OTFORD,4,525000,1113,0,2.4
2004,OYSTER BAY,4,800000,1092,126,2.4
2004,PORT HACKING,4,1025000,978,34,2.4
2004,PORT KEMBLA,4,330000,991,0,2.4
2004,PRIMBEE,4,286000,952,0,2.4
2004,RABY,4,335000,920,425,2.4
2004,REIDTOWN,4,385000,910,0,2.4
2004,ROSE VALLEY,4,900000,1022,0,2.4
2004,ROSEMEADOW,4,304000,981,934,2.4
2004,RUSE,4,326000,963,386,2.4
2004,RUSSELL VALE,4,367500,1028,0,2.4
2004,SANDY POINT,4,595000,979,37,2.4
2004,SCARBOROUGH,4,448750,1121,0,2.4
2004,SHELL COVE,4,275000,1050,131,2.4
2004,SHELLHARBOUR,4,440000,1016,473,2.4
2004,ST ANDREWS,4,330000,993,0,2.4
2004,ST HELENS PARK,4,295000,959,0,2.4
2004,STANWELL PARK,4,817000,1125,0,2.4
2004,STANWELL TOPS,4,536750,1125,0,2.4
2004,SUTHERLAND,2,663500,1100,1891,2.4
2004,SUTHERLAND,4,570027.5,1100,1891,2.4
2004,SYLVANIA,4,730000,1033,545,2.4
2004,SYLVANIA WATERS,4,1220000,1033,131,2.4
2004,TAREN POINT,4,1310000,848,176,2.4
2004,TARRAWANNA,4,440000,848,0,2.4
2004,THIRROUL,4,553000,1115,0,2.4
2004,TOOLIJOOA,4,730000,927,0,2.4
2004,TOWRADGI,4,392500,842,0,2.4
2004,UNANDERRA,1,1650000,951,0,2.4
2004,UNANDERRA,4,350000,951,0,2.4
2004,VARROVILLE,4,1000000,979,9,2.4
2004,WARILLA,4,279000,915,1340,2.4
2004,WARRAWONG,4,272500,899,0,2.4
2004,WATERFALL,4,466002.5,1030,72,2.4
2004,WEDDERBURN,4,650000,1157,44,2.4
2004,WERRI BEACH,4,585000,950,23,2.4
2004,WEST DAPTO,4,1409876,961,0,2.4
2004,WEST WOLLONGONG,4,380000,940,0,2.4
